Label,response
Personally Incorrect,A Mail Order Bride
Skewered And Roasted,a mail order bride
Skewered And Roasted,a major ethical dilemma
Cakes Athirst Hilarity Volume 1,A malaria party. 
Cakes Athirst Hilarity Volume 1,A malaria party. 
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A male cheerleader.
Cats Abiding Horribly: Episode II - A New Low,A male feminist.
Crows Adopt Vulgarity, Vol. 3,A male figure skater with a massive bulge.
WTF Did You Say?!?,A male nipple I thought was a female nipple.
The Game Without Decency,A male underwear model
Disgruntled Decks: Air Force Edition,A malfunctioning fuel truck spraying an ejaculating bull elephant.
Cards for the Masses,A mall cop
The Catholic Card Game: Base Deck,A Mama's boy.
Cats Abiding Horribly: Episode II - A New Low,A man born with two vaginas.
World Wide Web Pack,A man from Craigslist.
Skewered And Roasted,a man hole
CAH: Green Box Expansion,A man in a suit with perfect hair who tells you beautiful lies.
CAH : Second Expansion,A man in yoga pants with a ponytail and feather earrings.
CAH Base Set,A man in yoga pants with a ponytail and feather earrings.
CAH: Red Box Expansion,A man in yoga pants with a ponytail and feather earrings.
Humanity Hates Trump: Base Set,A man of means by no means.
CAH Base Set,A man on the brink of orgasm.
Reject Pack 3,A man two times the size of a man half his size.
Theatre Pack - CATS Musical Pack,A man who has not heard of a Jellicle cat.
CAH: Blue Box Expansion,A man who is so cool that he rides on a motorcycle.
CAH: Sixth Expansion,A man who is so cool that he rides on a motorcycle.
Skewered And Roasted,a man who isn't afraid to talk about his feelings
CAH: Green Box Expansion,A man with the head of a goat and the body of a goat.
CAH: Box Expansion,A man-shaped box.
Hilarious!,A mangy dog.
CAH: Blue Box Expansion,A manhole.
CAH: Fourth Expansion,A manhole.
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,A map of Trump's electoral victory.
WTF Did You Say?!?,A mariachi band covering Metallica.
Disgruntled Decks: Navy Edition,A Marine desperately trying to flush stolen panties down the shitters.
JadedAid: A Card Game to Save Humanitarians,A market-driven approach
TableTop Pack,A marriage-destroying game of The Resistance.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A Marxist Kenyan Muslim.
Skewered And Roasted,a mask of normality
The Catholic Card Game: Base Deck,A Mass themed tie for Dad.
KinderPerfect (Commercial Set),A massage. Just a massage.
CAH: Green Box Expansion,A massive collection of child pornography.
Trumped UpCards: Many Sides  Expansion Pack,A massive FEMA program to rebuild Sean Spicer's dignity.
Kiwis Against Morality,A Massive hole in the Ozone layer
Kiwis Versus Morality,A massive hole in the ozone layer
Charlie Foxtrot,A massive muffin top.
Words Against Morality: Volume 2,A massive swastika tattoo.
CAH Base Set,A mating display.
Cards Against/For South Africa,A mating display.
Dick,a mature man who uses hair-oil
Crabs Adjust Humidity: Volume 1,A mazel tov cocktail.
CAH: Procedurally-Generated Cards,A mean CEO with a wonderful taint.
CAH: Procedurally-Generated Cards,A mean garbageman with a smooth erection.
CAH: Procedurally-Generated Cards,A mean grandfater with a perfectly-formed clitoris.
CAH: Procedurally-Generated Cards,A mean grandfather with a chocolate-covered dong.
CAH: Procedurally-Generated Cards,A mean nerd with a creamy twat.
CAH: Procedurally-Generated Cards,A mean nerd with an epic anus.
CAH: Procedurally-Generated Cards,A mean plumber with an impressive vagina.
CAH: Procedurally-Generated Cards,A mean President with a perfectly-formed clitoris.
CAH: Procedurally-Generated Cards,A mean school teacher with a glistening butthole.
Trumped UpCards: The World's Biggest Deck*,A means-tested tramp stamp program.
Carbs of the Huge Manatee: General Expansion 1,A meat party in my mouth!
Cards and Punishment Vol. Two,A meat popsicle.
Crabs Adjust Humidity: Volume 3,A meat popsicle.
Crabs Adjust Humidity: Volume 5,A meat tornado.
Crazy & Horrible Rabbit - Vol. 1,A meat tornado.
Carps & Angsty Manatee - Volume 2,A meat whistle.
Dick,a meat-pie nearly one hundred feet long
Dick,a medal from the Humane and Magnanimous Societies
Cads About Matrimony,A mediocre dominatrix.
Cads About Matrimony Poly Pack,A mediocre dominatrix.
CAH: Green Box Expansion,A medium horchata.
Cows Against Hamburgers - Patty Pack #1,A Megyn Kelly sex tape.
Cows Grilling Hamburgers - Patty Pack #1,A Megyn Kelly sex tape.
The Game Without Decency,A member of the school band
Rotten Apples: The Tasteless Adult Party Game,A member of the Village People
Disgruntled Decks: Marine Corps/Jarhead Edition,A Memorial Day parade ruined by two drunk Marines fist fighting an elderly woman.
Cats Abiding Horribly: Episode II - A New Low,A men's rights activist.
Babies vs. Parents,A menstraul cup.
Disgruntled Decks: Coast Guard/Coastie Edition,A mentally challenged reserve commander who actually lost a boat.
Disgruntled Decks: Air Force Edition,A MEPS adventure that ends with old man breath on the back of your nutsack.
Evil Apples,a mermaid with a human vagina
Carps & Angsty Manatee - Volume 1,A mermaid's vagina.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A merry old queen.
Bards Dispense Profanity,a mess of Russians
Pride Pack,A messy bitch who lives for drama.
Depravity,A messy divorce
Personally Incorrect - Expansion 2 [Yellow Box],A Meth Faced Lawyer
PAX Prime 2015 Food Pack C (Cherry),A Mexican child trapped inside of a burrito.
Cows Grilling Hamburgers - Patty Pack #1,A Mexican Cow Show.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A Mexican gangbanger.
Cards for the Masses,A Mexican soap opera
CAH Base Set,A Mexican.
Cows Against Hamburgers - Patty Pack #1,A micro vagina.
Cows Grilling Hamburgers - Patty Pack #1,A micro vagina.
Cocks Abreast Hostility: Cock Pack One: Just The Tip,"A micropenis so small, it forced the Planck length to be redefined by several orders of magnitude."
CAH Base Set,A micropenis.
Cards Against/For South Africa,A micropenis.
Hilarious!,A micropenis.
CAH Base Set,A micropig wearing a tiny raincoat and booties.
CAH Base Set,A middle-aged man on roller skates.
Hilarious!,A middle-aged man rollerblading in a mankini.
Guards Against Insanity, Edition 3,A midlife crisis.
Disgruntled Decks: Army Edition,A Midshipman witnessing a West Point pillow fight and immediately feeling better about themselves.
Babies vs. Parents,A midwife.
WTF Did You Say?!?,A might with Bill Cosby… so good you can't remember.
Carbs of the Huge Manatee - Kink Expansion 1,A mild foot-fetish.
Disgruntled Decks: Army Edition,A mild traumatic brain injury.
Cats Abiding Horribly: Episode I - The Dirty Goblin,A mildly retarded seahorse.
WTF Did You Say?!?,A militant group of Girl Scouts®.
Disgruntled Decks: Air Force Edition,A military working dog eating its handler.
Cats Abiding Horribly: Episode II - A New Low,A millenial.
Not Parent Approved,A million Likes on Facebook®.
CAH Base Set,A mime having a stroke.
Cards Against/For South Africa,A mime having a stroke.
Not Parent Approved Expansion Pack #1,A Minecraft® marathon.
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,A mini-Bible with only the best Psalms.
Hilarious!,A miniature Doberman biting the rim of your anus.
Trumped UpCards: The World's Biggest Deck*,A miniature therapy horse with the kindly eyes of Sean Hannity.
Cards Against Profanity,A minimal skill set
Personally Incorrect - Expansion 2 [Yellow Box],A Minotaur Cocksmack
Crabs Adjust Humidity: Volume 5,A miscarriage.
Crazy & Horrible Rabbit - Vol. 1,A miscarriage.
Disgruntled Decks: Marine Corps/Jarhead Edition,A miscarried deployment pregnancy.
Skewered And Roasted,a misdialed booty call
Not Parent Approved,A misplaced backpack.
KinderPerfect (Commercial Set),A misplaced IUD
KinderPerfect: A Timeout For Parents (Kickstarter Set),A misplaced IUD
KinderPerfect (Commercial Set),A misplaced pee-pee teepee
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A misplaced sense of entitlement.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A misplaced sense of entitlement.
Not Parent Approved,A missing hamster.
Knitters Against Swatches Second Edition,A missing stitch marker.
Sci-Fi Pack,A misty room full of glistening egg sacs.
Cads About Matrimony,A misunderstanding involving a strap-on.
Cads About Matrimony Poly Pack,A misunderstanding involving a strap-on.
Cards Against Profanity,A misunderstood villian
Pigs Against Profanity: Volume 2,A mix of Custard and phlegm
Evil Apples,a mixture of cocaine and the ashes of your father
WTF Did You Say?!?,A mixture of wine and prescription pain killers.
CAH: Procedurally-Generated Cards,A moaning fireman with an infinite anus.
CAH: Procedurally-Generated Cards,A moaning garbageman with a glistening asshole.
CAH: Procedurally-Generated Cards,A moaning mom with a shit-covered ballsack.
CAH: Procedurally-Generated Cards,A moaning novelist with a smooth dingus.
CAH: Procedurally-Generated Cards,A moaning nurse with a shit-covered butthole.
CAH: Procedurally-Generated Cards,A moaning nurse with a tremendous dingus.
CAH: Procedurally-Generated Cards,A moaning wizard with a sopping wet asshole.
Dick,a mob of young collegians
Words Against Morality: Volume 2,A mobile abortion clinic.
Bards Dispense Profanity,a modern ecstasy
Dick,a modern Kentuckian in his socks
Depravity,A moist cream pie
Skewered And Roasted,a moist sensation
Voter's Choice: The Second Expansion,A moist towelette.
Crabs Adjust Humidity: Volume 4,A moist towlette.
Guards Against Insanity, Edition 1,"A moist, creamy vaginal secretion."
The Game Without Decency,a moldy loaf of bread
Guards Against Insanity, Edition 5,A molester mustache.
CAH: Canadian Conversion Kit,A Molson muscle.
The Catholic Card Game: Base Deck,A mom who prays to St. Jude for her child.
CAH Base Set,A moment of silence.
Cards Against/For South Africa,A moment of silence.
Hilarious!,A moment of silence.
Hilarious!,A moment of silence.
Fun in the Oven,A moment so special you realize it was all worth it.
The Worst Card Game: 2016 National Edition,A mommy blogger seconds away from drowning her children in the bathtub.
Carps & Angsty Manatee - Volume 1,A Monica Lewinsky Pez dispenser where the candies are shaped like little dicks.
Guards Against Insanity, Edition 2,A monkey blowjob.
Crows Adopt Vulgarity, Vol. 3,A monkey fucking a coconut.
Disgruntled Decks: Army Edition,A monkey fucking a football.
Cads About Matrimony Poly Pack,A monkey penis.
Cads About Matrimony: Expansion 1,A monkey penis.
CAH Base Set,A monkey smoking a cigar.
Cards Against/For South Africa,A monkey smoking a cigar.
The Catholic Card Game: Five Deck Expansion Pack,A monotone audiobook narrator.
Skewered And Roasted,a moonlit drum circle
CAH Base Set,A mopey zoo lion.
Disgruntled Decks: Coast Guard/Coastie Edition,A morbidly obese DC1 arriving to muster on a mobility scooter.
Disgruntled Decks: Army Edition,A morbidly obese staff officer.
Hilarious!,"A more handsome, younger, stronger toy-boy"
Depravity,A morning after cum burp
Bards Dispense Profanity,a most notorious pirate
The Catholic Card Game: Five Deck Expansion Pack,A motivating Scripture reading.
Personally Incorrect,A Motor Boating Son of a Bitch
Carps & Angsty Manatee - Volume 2,A mountain of bills.
Rotten Apples: The Tasteless Adult Party Game,A mountain of credit card debt
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A mouth breather.
Crows Adopt Vulgarity, Vol. 2,A mouth for hire.
Not Parent Approved,A mouth full of sea water.
The Worst Card Game: 2016 National Edition,A mouth full of soft dick.
Disgruntled Decks: Navy Edition,A mouth like a Sailor.
Guards Against Insanity, Edition 4,A mouth so sensitive it can feel the sperm wriggling.
Cads About Maternity - A game for bad mommies,A mouthful of baby piss
Evil Apples,a mouthful of balls
Cols Against Kentucky 2,A mouthful of cicadas.
CAH: Blue Box Expansion,A mouthful of potato salad.
CAH: Fifth Expansion,A mouthful of potato salad.
Cards for the Masses,A mouthful of soup
Disgruntled Decks: Air Force Edition,A MSgt who still uses Myspace.
CAH Base Set,A much younger woman.
House of Cards Pack,A much younger woman.
Babies vs. Parents,A mucous plug.
Skewered And Roasted,a muffin top
90s Nostalgia Pack,"A mulatto, an albino, a mosquito, and my libido."
The Game Without Decency,A multiracial orgy
Personally Incorrect - Expansion 2 [Yellow Box],A Munter Hunter
Hilarious!,A murder in the making.
CAH Base Set,A murder most foul.
Cards Against/For South Africa,a murder most foul.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A murder-suicide just waiting to happen.
CAH: Procedurally-Generated Cards,A muscular Batman with a tremendous ballsack.
CAH: Procedurally-Generated Cards,A muscular cop with an epic pair of tits.
CAH: Procedurally-Generated Cards,A muscular garbageman with a sopping wet pussy.
CAH: Procedurally-Generated Cards,A muscular hunk with an epic asshole.
CAH: Procedurally-Generated Cards,A muscular milkman with a glistening dick.
CAH: Procedurally-Generated Cards,A muscular prince with a glorious anus.
CAH: Procedurally-Generated Cards,A muscular prince with a spectacular twat.
Kiwis Against Morality,A muscular sheep shearer
Kiwis Versus Morality,A muscular sheep shearer
CAH: Procedurally-Generated Cards,A muscular woman with the world's biggest pair of nipples.
Cocks Abreast Hostility - Cock Pack Two: Fowls Deep,A mushroom stamp.
Words Against Morality: Volume 2,A musical salute to sideboob.
Humanity Hates The Holidays,A Muslim in the White House.
Blurbs Against Buffalo,A mustache ride from the ghost of Teddy Roosevelt.
Cads About Matrimony,A mustache ride.
Cads About Matrimony Poly Pack,A mustache ride.
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,A Mylar emergency blanket that isn't so comfortable it kills your initiative.
Cads About Matrimony,A mysterious stain on his tuxedo.
Cads About Matrimony Poly Pack,A mysterious stain on his tuxedo.
Fantasy Pack,"A mysterious, floating orb."
KinderPerfect: Tween Expansion Pack,A mysteriously deleted browser history
Carps & Angsty Manatee - Volume 2,A nagging wife.
Voter's Choice: The Third Expansion,A naked gay Mexican guy.
Skewered And Roasted,a naked hobo
Crows Adopt Vulgarity, Vol. 2,A naked old man in a sauna.
The Game Without Decency,A naked performance artist
Depravity,A naked Philippino rent boy
Dirty Nasty Filthy,A Naked Wrestling Competition
Dick,a nameless yeast
The Game Without Decency,A narcoleptic yoga instructor
Kiwis Against Morality,A national crisis over a shortage in chocolate milk
Kiwis Versus Morality,A national crisis over a shortage in chocolate milk
Disgruntled Decks: Air Force Edition,A National Defense Service Medal license plate that lets people know you're not fucking around.
Kiwis Against Morality,A National obsession with large corrugated iron statues
Kiwis Versus Morality,A national obsession with large corrugated iron statues
CAH: Blue Box Expansion,A Native American who solves crimes by going into the spirit world.
CAH: Fourth Expansion,A Native American who solves crimes by going into the spirit world.
Rotten Apples: The Tasteless Adult Party Game,A naughty girl
The Game Without Decency,A naughty nurse
CAH: Red Box Expansion,A nautical theme.
Disgruntled Decks: Navy Edition,A Navy-wide pamphlet entitled "Needleguns and You: Surviving Your First Command as an Undesignated Seaman."
Words Against Morality: Volume 2,A near-fatal pumpkin spice overdose.
PAX Prime 2014 - Panel Cards,A neck beard that is 10% cheese.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A neck beard.
PAX Prime 2014 Custom Printed Cards,A necrophiliamancer.
Fun in the Oven,A needle as long as your forearm.
Charlie Foxtrot,A needy girlfriend who always asks if there is a military discount.
CAH: Green Box Expansion,A negative body image that is totally justified.
Crows Adopt Vulgarity, Vol. 3,A negative HIV test bought on Amazon.
CAH Base Set,A neglected Tamagotchi™.
Disgruntled Decks: Army Edition,"A negligent discharge entering through your thigh, but exiting out your asshole."
Cads About Matrimony,A nervous breakdown at IKEA.™
Cads About Matrimony Poly Pack,A nervous breakdown at IKEA™.
Cards Against Profanity,A never-ending to-do list
The Worst Card Game: 2016 National Edition,A new assault rifle called the JFK-47.
Disgruntled Decks: Army Edition,A new female tanker christening her Abrams with a jar of clotted period blood.
Bards Dispense Profanity,a new hat
Bad Hombres Against Fake News Pack 1,A new movie by Alejandro Gonzalez Iñarritu about the Bad Hombres.
WTF Did You Say?!?,A new pair of shoes.
Kiwis Against Morality,A new pair of togs
Bad Hombres Against Fake News Pack 1,A new shining Trump tower in Mexico.
Blurbs Against Buffalo,A new TV dating show called "Win a Date with Kim Pegula".
Trumped UpCards: The World's Biggest Deck*,A new TV show called "So You Think You Can Mass Deport?"
Words Against Morality: Volume 3,A new universe where dicks suck people.
Depravity,A New Years resolution to stop the unprotected casual sex
Carps & Angsty Manatee - Texas Edition,"A New York cheesecake, made in Texas, by a Mexican."
Cads About Maternity - A game for bad mommies,A newborn size Darth Vader helmet
Crabs Adjust Humidity: Volume 6,A NEWWWW CAR!
Rotten Apples: The Tasteless Adult Party Game,A nice big cucumber
Crabs Adjust Humidity: Volume 5,A nice boy who never did anyone any harm.
Crazy & Horrible Rabbit - Vol. 1,A nice boy who never did anyone any harm.
CAH Base Set,A nice cup of tea.
CAH: UK Conversion Kit,A nice cup of tea.
Rotten Apples: The Tasteless Adult Party Game,A nice little drone strike
Cats Abiding Horribly: Episode II - A New Low,A Nigerian prince.
KinderPerfect (Commercial Set),A night alone with the kids
KinderPerfect: A Timeout For Parents (Kickstarter Set),A night alone with the kids
Charlie Foxtrot,"A night of beer, blonde jokes, and genital mutilation."
World Wide Web Pack,A night of Taco Bell and anal sex.
Kiwis Versus Morality,A night visit from Uncle Bully
Rotten Apples: The Tasteless Adult Party Game,A night without Lindsey Lohan
Cards for the Masses,A ninja with uncontrollable flatulence
Personally Incorrect,A Nip Slip
Rotten Apples: The Tasteless Adult Party Game,A no longer dormant volcano
Words Against Morality: Volume 4,A nocturnal flamingo
Depravity,A noisy poo in your in-laws house
Cards With No Sexuality,A non-consensual boob touch that’s acknowledged and awkwardly apologized for.
Pigs Against Profanity: Volume 3,A non-down syndrome version of Lewis Capaldi.
Depravity,A non-existent gag reflex
The Catholic Card Game: Five Deck Expansion Pack,A non-Thomist Dominican.
Dirty Nasty Filthy,A Nooner
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A North Korean hacker.
Blurbs Against Buffalo,A Northtowns vs. Southtowns Civil War.
Crows Adopt Vulgarity, Vol. 3,A Norwegian-style sweater with a cute reindeer swastika pattern.
Skewered And Roasted,a nose hair trimmer
The Catholic Card Game: Five Deck Expansion Pack,A not so special payer intention.
The Catholic Card Game: Life Teen Expansion Pack,A not so special prayer intention.
Rotten Apples: The Tasteless Adult Party Game,A noted aphrodisiac
Evil Apples,a noteworthy bowel movement
Trumped UpCards: Many Sides  Expansion Pack,A nothingburger with a fair amount of fuzz on it.
Cards About Toronto,A now-homeless Much Music VJ
CAH: First Expansion,A nuanced critique.
CAH: Red Box Expansion,A nuanced critique.
Disgruntled Decks: Air Force Edition,A Nuclear Deterrence Operations Service Medal that somehow gives your worthless life meaning.
Disgruntled Decks: Air Force Edition,A nuclear warhead hidden inside a short bus full of special needs children.
The Game Without Decency,A nude portrait of your spinster aunt
Personally Incorrect,A Nudist Colony
Personally Incorrect - Expansion [Red Box],A Nudist Old Age Home
Crabs Adjust Humidity: Volume 1,A nugget of poo roughly the size and shape of a crouton.
Disgruntled Decks: Navy Edition,A Nuke with an arm growing out of his head.
Personally Incorrect - Expansion 2 [Yellow Box],A Nun Threeway
The Catholic Card Game: Base Deck,A nun who gives massages.
Clones Attack Hilarity #1,A nun with a drinking problem.
Cads About Maternity - A game for bad mommies,A nursing bra strip tease
Babies vs. Parents,A nursing bra.
Rotten Apples: The Tasteless Adult Party Game,A nymphomaniac
The Game Without Decency,A nymphomaniac
Cads About Matrimony Poly Pack,A nymphomaniacal A.I. droid.
Kiwis Against Morality,A once in a lifetime Briscoes sale
Kiwis Versus Morality,A once in a lifetime Briscoes sale
Skewered And Roasted,a one hit wonder
Dirty Nasty Filthy,A One Night Stand
Guards Against Insanity, Edition 3,A one-night stand.
JadedAid: A Card Game to Save Humanitarians,A one-way feedback loop
CAH: Blue Box Expansion,"A one-way ticket to Gary, Indiana."
CAH: Fifth Expansion,"A one-way ticket to Gary, Indiana."
Not Parent Approved Expansion Pack #2,A one-way ticket to Mars.
Fun in the Oven,A pack of unfiltered cigarettes.
Words Against Morality: Volume 1,A packet of Splenda.
Skewered And Roasted,"a padded, soundproof room"
Kiwis Versus Morality,A paht blaze with your hori-ass mates
Carbs of the Huge Manatee: General Expansion 2,A pain in my skull like my sinuses were cracking.
The Game Without Decency,A painful hand job
Depravity,A painful piss
The Game Without Decency,A pair of handcuffs
Guards Against Insanity, Edition 4,A pair of pliers and a blowtorch.
Kiwis Against Morality,A pair of Red Band gummies
Kiwis Versus Morality,A pair of Red Band gummies
Bards Dispense Profanity,a pair of reechy kisses
Cads About Matrimony,A pair of rusty handcuffs and a bottle of lube.
Cads About Matrimony Poly Pack,A pair of rusty handcuffs and a bottle of lube.
Bards Dispense Profanity,a pair of stainless maidenhoods
Crabs Adjust Humidity: Volume 7,"A pale rider, and his name was Death."
Cads About Matrimony,"A pale slurry of tears, icing, and denial."
Cads About Matrimony Poly Pack,"A pale slurry of tears, icing, and denial."
CAH Base Set,A pangender octopus who roams the cosmos in search of love.
Dick,a pantalon leg
The Game Without Decency,A pants-les clown
CAH: First Expansion,A panty raid.
Clones Attack Hilarity #1,A paradox in which future you travels back in time to tell present-day you that no one gives a shit about paradoxes.
Pigs Against Profanity: Volume 1,A paralell universe where men have vaginas and women have penises
Cats Abiding Horribly: Episode II - A New Low,A paranoid schizophrenic
Skewered And Roasted,a paranoid schizophrenic
Clams Attempt Harmonica, Volume 1,A parody porn of Steel Magnolias
The Game Without Decency,A parrot with a filthy vocabulary
Cards and Punishment Vol. One,A particiation award.
Cards and Punishment Vol. One,A participation award.
KinderPerfect (Commercial Set),A participation trophy
KinderPerfect: A Timeout For Parents (Kickstarter Set),A participation trophy
Cards and Punishment Vol. Two,A particular set of skills.
Words Against Morality: Volume 4,A particularly tantalizing set of tatas.
Cads About Matrimony Poly Pack,A party bus full of Kardashians.
Cads About Matrimony: Expansion 1,A party bus full of Kardashians.
Pigs Against Profanity: Volume 1,A party in Michael Barrymore's pool
Skewered And Roasted,a party pooper
Cards Against Profanity,A party ruined by food allergies
Kiwis Against Morality,A pash behind the dairy
CAH: First Expansion,A passionate Latino lover.
CAH: Red Box Expansion,A passionate Latino lover.
Babies vs. Parents,A paternity test.
Disgruntled Decks: Coast Guard/Coastie Edition,"A pathetic re-enlistment at the 'E' Club where no one attends, not even for free cake and beer."
Crabs Adjust Humidity: Volume 5,A pattern of defensive wounds.
Crazy & Horrible Rabbit - Vol. 1,A pattern of defensive wounds.
Humanity Hates the Holidays "Love" Edition,A peanut butter and KY Jelly sandwich.
Rotten Apples: The Tasteless Adult Party Game,A pearl necklace
Skewered And Roasted,a pearl necklace
The Game Without Decency,A pearl necklace
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A peckerwood.
Dick,a peculiar and not very pleasant smell
Dick,a peculiar sort of huge mole
Dick,a pedestrian trip to Rockaway Beach
KinderPerfect: More Expansion Pack,A pee-free toilet seat
Rotten Apples: The Tasteless Adult Party Game,A peeping Tom
Cards Against Profanity,A peg leg
Bad Campaign, The Presidential Party Game!,A pegasus to Uranus.
2016 Election Game ,A penchant for sexism.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A pencil-neck geek.
Evil Apples,a penis accidentally going in the wrong hole
Hilarious!,A penis horn on a unicorn.
Words Against Morality: Volume 3,A penis only a mother could love.
Skewered And Roasted,a penis pump
Trumped UpCards: The World's Biggest Deck*,"A penis pump, for fingers."
Evil Apples,a penis retreating like a turtle into its shell
Absurd Box Expansion,A penis that gets too hard and explodes blood.
Cads About Matrimony,A penis that’s almost too big.
Cads About Matrimony Poly Pack,A penis that’s almost too big.
Cads About Matrimony,A penis with a smiley face.
Cads About Matrimony Poly Pack,A penis with a smiley face.
Evil Apples,"a penis with the strength of a bulldozer, the length of a cruise missile, and juuuuuust the right girth"
Babies vs. Parents,A penis.
Fun in the Oven,A penis.
Disgruntled Decks: Army Edition,"A Pentecostal, snake-handling chaplain in the Kentucky National Guard."
Clams Attempt Harmonica, Volume 1,A perfect pulled pork poutine
Kiwis Against Morality,A performance by your recently reunited 2011 shuffle gang
The Game Without Decency,A perky Sunday school teacher
Cows Grilling Hamburgers - Patty Pack #1,A permanent food coma.
KinderPerfect (Commercial Set),A permanent marker Picasso
KinderPerfect (Commercial Set),A permission slip signed in crayon
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A person of low stock.
Babies vs. Parents,A personal massager.
WTF Did You Say?!?,A personally engraved crack spoon.
Cats Abiding Horribly: Episode II - A New Low,A pervert.
Trumped UpCards: The World's Biggest Deck*,A pet pony trimmed in mink.
Cards Against Profanity,A pet turtle
CAH: Blue Box Expansion,A peyote-fueled vision quest.
CAH: Sixth Expansion,A peyote-fueled vision quest.
CAH: Red Box Expansion,A phantasmagoria of anal delights.
JadedAid: A Card Game to Save Humanitarians,A photogenic child with flies and a distended belly
Trumped UpCards: Astonishlingly Excellent Wealthcare! Expansion Pack,A photograph of Jared Kushner in a lab coat.
Blurbs Against Buffalo,A physical altercation over a Buffalo Chicken Finger Sub.
Hilarious!,A pick-up line that works every damn time.
Crabs Adjust Humidity: Volume 7,"A pickup truck, a good dog, and my woman."
The Game Without Decency,A picnic basket full of dead rats
Kiwis Versus Morality,A pie that has been blown on
Kiwis Against Morality,A pie that has been blown on…
Bards Dispense Profanity,a piece of beef and mustard
Skewered And Roasted,a pierced penis
The Game Without Decency,A pig in a wedding dress
Trumped UpCards: The World's Biggest Deck*,A pile of chopped-off Christian heads.
Evil Apples,a pile of rotting dead kittens
CAH : Third Expansion,A pile of squirming bodies.
CAH: Red Box Expansion,A pile of squirming bodies.
Skewered And Roasted,a pillow biter
Bad Hombres Against Fake News Pack 1,A pillow fight between Bad Hombres.
Evil Apples,a pillow full of bees
Disgruntled Decks: Navy Edition,A pilot with an unequal number of takeoffs and landings.
WTF Did You Say?!?,A pimp slap from your uncle.
Disgruntled Decks: Marine Corps/Jarhead Edition,A pimply-face grunt who smells like cheap cologne and grandma pussy.
Carps & Angsty Manatee - Texas Edition,A piñata filled with angry scorpions.
Kids Against Maturity,A piñata full of baked beans
CAH : Second Expansion,A piñata full of scorpions.
CAH Base Set,A piñata full of scorpions.
CAH: Red Box Expansion,A piñata full of scorpions.
Crabs Adjust Humidity: Volume 4,A pineapple with chlamydia.
The Game Without Decency,A Ping-Pong paddle
Trumped UpCards: The World's Biggest Deck*,A pink marble football on a bronze tee.
Kiwis Against Morality,A pink-tipped dildo to the face during a live news broadcast
Kiwis Versus Morality,A pink-tipped dildo to the face during a live news broadcast
PAX Prime 2014 Custom Printed Cards,A pint of beer half-full of dead snails.
KinderPerfect: A Timeout For Parents (Kickstarter Set),A Pinterest board of organized kid toys
KinderPerfect (Commercial Set),A Pinterest fail
Absurd Box Expansion,A piping-hot casserole filled with beans and hair.
Carps & Angsty Manatee - Volume 1,A pirate with peg legs and peg arms trying to drink a bottle of rum.
Skewered And Roasted,a pity party
The Game Without Decency,A pizza delivery driver
CAH: Blue Box Expansion,A pizza guy who fucked up.
CAH: Sixth Expansion,A pizza guy who fucked up.
Disgruntled Decks: Marine Corps/Jarhead Edition,A plan to kill everyone you meet.
Sci-Fi Pack,A planet-devouring space worm named Rachel.
Depravity,A planned one night stand with a couple
Crabs Adjust Humidity: Volume 6,A Planned Parenthood® clinic and non-kosher deli.
Depravity,A plaster cast of your Mum's pussy
Carps & Angsty Manatee - Volume 2,A plastic bag drifting though the wind.
Humanity Hates Trump: Base Set,"A plastic kiddie pool, a bottle of Ipecac, one crack whore and a crisp $20 bill."
Disgruntled Decks: Marine Corps/Jarhead Edition,A plate carrier made from beaver pelts sewn together with old lady pubes.
Clones Attack Hilarity #1,A plate full of SPAM.
The Game Without Decency,A plate of half-eaten cockroaches
The Game Without Decency,A platinum-blonde wig
Charlie Foxtrot,A Platoon Sergeant claiming 38 soldiers on his tax return.
Theatre Pack,A play about people I don't like doing things I don't care about.
The Game Without Decency,A Playboy centerfold from June 1969
Bards Dispense Profanity,"a plentiful lack of wit,  together with most weak hams"
Carps & Angsty Manatee - Volume 1,A plethora of pleather.
Skewered And Roasted,a plumber's crack
Disgruntled Decks: Army Edition,A plump Iraqi child begging for candy then giving you the finger.
Kids Against Maturity,A Plunger
CAH: First Expansion,A plunger to the face.
CAH: Red Box Expansion,A plunger to the face.
Babies vs. Parents,A pocket diaper.
Disgruntled Decks: Marine Corps/Jarhead Edition,A POG turned Sith Lord.
CAH: Human Pack,A pointless job at a soulless corporation.
Depravity,A pokey bum wank
Cards About Toronto,A Polar Vortex
